"No.","Time","Source","Destination","Protocol","Length","Info"
"31230","2007.512848","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1109/21764, ttl=53 (request in 31229)"
"31247","2008.491202","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1110/22020, ttl=128 (reply in 31248)"
"31248","2008.542356","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1110/22020, ttl=53 (request in 31247)"
"31259","2009.509826","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1111/22276, ttl=128 (reply in 31260)"
"31260","2009.553689","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1111/22276, ttl=53 (request in 31259)"
"31261","2010.526735","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1112/22532, ttl=128 (reply in 31262)"
"31262","2010.563596","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1112/22532, ttl=53 (request in 31261)"
"31263","2011.544476","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1113/22788, ttl=128 (reply in 31264)"
"31264","2011.592837","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1113/22788, ttl=53 (request in 31263)"
"31265","2012.602815","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1114/23044, ttl=128 (reply in 31266)"
"31266","2012.645507","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1114/23044, ttl=53 (request in 31265)"
"31273","2013.697233","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1115/23300, ttl=128 (reply in 31274)"
"31274","2013.742153","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1115/23300, ttl=53 (request in 31273)"
"31286","2014.778193","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1116/23556, ttl=128 (reply in 31287)"
"31287","2014.813003","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1116/23556, ttl=53 (request in 31286)"
"31364","2015.792099","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1117/23812, ttl=128 (reply in 31365)"
"31365","2015.835761","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1117/23812, ttl=53 (request in 31364)"
"31403","2016.807944","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1118/24068, ttl=128 (reply in 31410)"
"31410","2016.845402","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1118/24068, ttl=53 (request in 31403)"
"31463","2017.827184","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1119/24324, ttl=128 (reply in 31466)"
"31466","2017.872110","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1119/24324, ttl=53 (request in 31463)"
"31505","2018.841344","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1120/24580, ttl=128 (reply in 31507)"
"31507","2018.882551","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1120/24580, ttl=53 (request in 31505)"
"31527","2019.859012","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1121/24836, ttl=128 (reply in 31529)"
"31529","2019.904174","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1121/24836, ttl=53 (request in 31527)"
"31559","2020.874222","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1122/25092, ttl=128 (reply in 31562)"
"31562","2020.909616","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1122/25092, ttl=53 (request in 31559)"
"31591","2021.892891","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1123/25348, ttl=128 (reply in 31592)"
"31592","2021.932518","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1123/25348, ttl=53 (request in 31591)"
"31607","2022.912626","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1124/25604, ttl=128 (reply in 31609)"
"31609","2022.959733","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1124/25604, ttl=53 (request in 31607)"
"31644","2023.931074","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1125/25860, ttl=128 (reply in 31646)"
"31646","2023.973782","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1125/25860, ttl=53 (request in 31644)"
"31659","2024.948476","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1126/26116, ttl=128 (reply in 31660)"
"31660","2024.992304","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1126/26116, ttl=53 (request in 31659)"
"31669","2025.968691","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1127/26372, ttl=128 (reply in 31670)"
"31670","2026.014552","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1127/26372, ttl=53 (request in 31669)"
"31671","2026.988921","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1128/26628, ttl=128 (reply in 31672)"
"31672","2027.032653","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1128/26628, ttl=53 (request in 31671)"
"31675","2028.002886","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1129/26884, ttl=128 (reply in 31676)"
"31676","2028.041762","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1129/26884, ttl=53 (request in 31675)"
"31679","2029.016424","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1130/27140, ttl=128 (reply in 31680)"
"31680","2029.057561","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1130/27140, ttl=53 (request in 31679)"
"31681","2030.033554","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1131/27396, ttl=128 (reply in 31682)"
"31682","2030.080809","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1131/27396, ttl=53 (request in 31681)"
"31683","2031.081518","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1132/27652, ttl=128 (reply in 31684)"
"31684","2031.132561","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1132/27652, ttl=53 (request in 31683)"
"31698","2032.103570","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1133/27908, ttl=128 (reply in 31699)"
"31699","2032.142765","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1133/27908, ttl=53 (request in 31698)"
"31704","2033.150636","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1134/28164, ttl=128 (reply in 31706)"
"31706","2033.192716","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1134/28164, ttl=53 (request in 31704)"
"31712","2034.233419","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1135/28420, ttl=128 (reply in 31713)"
"31713","2034.276406","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1135/28420, ttl=53 (request in 31712)"
"31716","2035.298977","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1136/28676, ttl=128 (reply in 31717)"
"31717","2035.334526","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1136/28676, ttl=53 (request in 31716)"
"31718","2036.311050","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1137/28932, ttl=128 (reply in 31719)"
"31719","2036.352794","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1137/28932, ttl=53 (request in 31718)"
"31720","2037.327805","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1138/29188, ttl=128 (reply in 31721)"
"31721","2037.375824","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1138/29188, ttl=53 (request in 31720)"
"31724","2038.345356","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1139/29444, ttl=128 (reply in 31725)"
"31725","2038.393527","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1139/29444, ttl=53 (request in 31724)"
"31726","2039.357984","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1140/29700, ttl=128 (reply in 31727)"
"31727","2039.402954","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1140/29700, ttl=53 (request in 31726)"
"31730","2040.373918","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1141/29956, ttl=128 (reply in 31731)"
"31731","2040.412974","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1141/29956, ttl=53 (request in 31730)"
"31732","2041.390187","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1142/30212, ttl=128 (reply in 31733)"
"31733","2041.433184","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1142/30212, ttl=53 (request in 31732)"
"31734","2042.404164","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1143/30468, ttl=128 (reply in 31735)"
"31735","2042.451945","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1143/30468, ttl=53 (request in 31734)"
"31736","2043.422047","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1144/30724, ttl=128 (reply in 31737)"
"31737","2043.462899","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1144/30724, ttl=53 (request in 31736)"
"31800","2044.441015","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1145/30980, ttl=128 (reply in 31802)"
"31802","2044.484972","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1145/30980, ttl=53 (request in 31800)"
"31806","2045.458564","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1146/31236, ttl=128 (reply in 31807)"
"31807","2045.502199","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1146/31236, ttl=53 (request in 31806)"
"31809","2046.475600","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1147/31492, ttl=128 (reply in 31810)"
"31810","2046.515686","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1147/31492, ttl=53 (request in 31809)"
"31823","2047.493030","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1148/31748, ttl=128 (reply in 31825)"
"31825","2047.545955","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1148/31748, ttl=53 (request in 31823)"
"31828","2048.507955","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1149/32004, ttl=128 (reply in 31829)"
"31829","2048.553253","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1149/32004, ttl=53 (request in 31828)"
"31832","2049.530848","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1150/32260, ttl=128 (reply in 31833)"
"31833","2049.569792","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1150/32260, ttl=53 (request in 31832)"
"31834","2050.548897","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1151/32516, ttl=128 (reply in 31835)"
"31835","2050.594059","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1151/32516, ttl=53 (request in 31834)"
"31836","2051.566709","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1152/32772, ttl=128 (reply in 31837)"
"31837","2051.614273","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1152/32772, ttl=53 (request in 31836)"
"31838","2052.588313","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1153/33028, ttl=128 (reply in 31839)"
"31839","2052.623289","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1153/33028, ttl=53 (request in 31838)"
"31840","2053.613405","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1154/33284, ttl=128 (reply in 31842)"
"31842","2053.664156","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1154/33284, ttl=53 (request in 31840)"
"31852","2054.678296","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1155/33540, ttl=128 (reply in 31853)"
"31853","2054.723222","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1155/33540, ttl=53 (request in 31852)"
"31854","2055.694928","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1156/33796, ttl=128 (reply in 31855)"
"31855","2055.744448","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1156/33796, ttl=53 (request in 31854)"
"31856","2056.713647","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1157/34052, ttl=128 (reply in 31857)"
"31857","2056.753529","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1157/34052, ttl=53 (request in 31856)"
"31858","2057.735460","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1158/34308, ttl=128 (reply in 31859)"
"31859","2057.797570","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1158/34308, ttl=53 (request in 31858)"
"31861","2058.751806","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1159/34564, ttl=128 (reply in 31862)"
"31862","2058.794732","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1159/34564, ttl=53 (request in 31861)"
"31864","2059.771491","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1160/34820, ttl=128 (reply in 31865)"
"31865","2059.818177","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1160/34820, ttl=53 (request in 31864)"
"31921","2060.786571","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1161/35076, ttl=128 (reply in 31922)"
"31922","2060.851346","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1161/35076, ttl=53 (request in 31921)"
"31925","2061.805478","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1162/35332, ttl=128 (reply in 31926)"
"31926","2061.843306","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1162/35332, ttl=53 (request in 31925)"
"31929","2062.821607","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1163/35588, ttl=128 (reply in 31930)"
"31930","2062.863325","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1163/35588, ttl=53 (request in 31929)"
"31943","2063.837423","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1164/35844, ttl=128 (reply in 31944)"
"31944","2063.884299","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1164/35844, ttl=53 (request in 31943)"
"31965","2064.856492","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1165/36100, ttl=128 (reply in 31966)"
"31966","2064.893915","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1165/36100, ttl=53 (request in 31965)"
"31973","2065.873363","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1166/36356, ttl=128 (reply in 31977)"
"31977","2065.913457","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1166/36356, ttl=53 (request in 31973)"
"31985","2066.884402","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1167/36612, ttl=128 (reply in 31986)"
"31986","2066.923543","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1167/36612, ttl=53 (request in 31985)"
"31993","2067.897839","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1168/36868, ttl=128 (reply in 31994)"
"31994","2067.942216","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1168/36868, ttl=53 (request in 31993)"
"31997","2068.920256","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1169/37124, ttl=128 (reply in 31998)"
"31998","2068.969952","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1169/37124, ttl=53 (request in 31997)"
"32002","2069.955546","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1170/37380, ttl=128 (reply in 32003)"
"32003","2070.001673","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1170/37380, ttl=53 (request in 32002)"
"32004","2070.969295","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1171/37636, ttl=128 (reply in 32005)"
"32005","2071.012442","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1171/37636, ttl=53 (request in 32004)"
"32006","2072.074576","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1172/37892, ttl=128 (reply in 32007)"
"32007","2072.114430","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1172/37892, ttl=53 (request in 32006)"
"32008","2073.171280","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1173/38148, ttl=128 (reply in 32009)"
"32009","2073.213429","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1173/38148, ttl=53 (request in 32008)"
"32013","2074.272652","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1174/38404, ttl=128 (reply in 32014)"
"32014","2074.314434","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1174/38404, ttl=53 (request in 32013)"
"32017","2075.367259","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1175/38660, ttl=128 (reply in 32018)"
"32018","2075.412547","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1175/38660, ttl=53 (request in 32017)"
"32020","2076.433550","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1176/38916, ttl=128 (reply in 32021)"
"32021","2076.473531","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1176/38916, ttl=53 (request in 32020)"
"32026","2077.453512","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1177/39172, ttl=128 (reply in 32027)"
"32027","2077.494654","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1177/39172, ttl=53 (request in 32026)"
"32028","2078.468103","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1178/39428, ttl=128 (reply in 32029)"
"32029","2078.513772","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1178/39428, ttl=53 (request in 32028)"
"32032","2079.488216","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1179/39684, ttl=128 (reply in 32033)"
"32033","2079.536794","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1179/39684, ttl=53 (request in 32032)"
"32034","2080.506158","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1180/39940, ttl=128 (reply in 32035)"
"32035","2080.556678","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1180/39940, ttl=53 (request in 32034)"
